https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume USD
1624320000,2021-06-22 00:00:00,LTC/USD,124.41,133.06,105.00,119.72,107930.42589000,12921430.5875508
1624233600,2021-06-21 00:00:00,LTC/USD,154.95,155.34,124.08,124.95,80233.20414816,10025138.858312592
1624147200,2021-06-20 00:00:00,LTC/USD,152.30,156.13,143.89,154.69,33485.66587514,5179897.654225407
1624060800,2021-06-19 00:00:00,LTC/USD,156.12,160.84,152.45,153.05,19382.09505799,2966429.64862537
1623974400,2021-06-18 00:00:00,LTC/USD,166.80,167.40,151.62,156.00,44633.61608162,6962844.10873272
1623888000,2021-06-17 00:00:00,LTC/USD,165.69,173.29,162.87,167.09,26974.37681813,4507148.622541342
1623801600,2021-06-16 00:00:00,LTC/USD,174.31,177.25,164.31,166.25,36775.63426662,6113949.196825575
1623715200,2021-06-15 00:00:00,LTC/USD,179.86,181.07,172.21,175.28,25483.21943045,4466698.7017692765
1623628800,2021-06-14 00:00:00,LTC/USD,171.04,180.08,166.41,179.84,45491.83273888,8181251.19976018
1623542400,2021-06-13 00:00:00,LTC/USD,162.42,171.58,156.78,170.91,30014.48131367,5129775.0013193395
1623456000,2021-06-12 00:00:00,LTC/USD,162.95,164.34,154.22,161.72,37147.68503421,6007523.623732441
1623369600,2021-06-11 00:00:00,LTC/USD,168.20,173.79,160.59,162.87,49587.13557516,8076256.771126309
1623283200,2021-06-10 00:00:00,LTC/USD,172.68,174.66,162.45,168.07,51379.11170268,8635287.303869426
1623196800,2021-06-09 00:00:00,LTC/USD,160.56,173.29,152.45,171.56,82050.31103745,14076551.361584922
1623110400,2021-06-08 00:00:00,LTC/USD,161.93,164.53,144.63,160.74,141480.17483427,22741523.30286056
1623024000,2021-06-07 00:00:00,LTC/USD,176.34,182.23,160.40,162.08,72195.92442575,11701515.430925561
1622937600,2021-06-06 00:00:00,LTC/USD,172.89,180.08,172.35,176.29,47031.27427392,8291143.341749356
1622851200,2021-06-05 00:00:00,LTC/USD,179.15,185.58,167.68,172.78,73362.71756077,12675610.340149842
